Logging to ./baseline_seed_data/bipedalwalker/
---------------------------------
| rollout/           |          |
| rollout/                |             |
|    ep_len_mean          | 970         |
|    ep_rew_mean          | 244         |
| time/                   |             |
|    fps                  | 488         |
|    iterations           | 717         |
|    time_elapsed         | 3008        |
|    total_timesteps      | 1468416     |
| train/                  |             |
|    approx_kl            | 0.019308284 |
|    clip_fraction        | 0.251       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.94       |
|    explained_variance   | 0.352       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.663       |
|    n_updates            | 7160        |
|    policy_gradient_loss | -0.00863    |
|    std                  | 0.419       |
|    value_loss           | 5.88        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 970         |
|    ep_rew_mean          | 244         |
| time/                   |             |
|    fps                  | 487         |
|    iterations           | 718         |
|    time_elapsed         | 3014        |
|    total_timesteps      | 1470464     |
| train/                  |             |
|    approx_kl            | 0.012977932 |
|    clip_fraction        | 0.159       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.94       |
|    explained_variance   | 0.92        |
|    learning_rate        | 0.0003      |
|    loss                 | 3.67        |
|    n_updates            | 7170        |
|    policy_gradient_loss | -0.00955    |
|    std                  | 0.421       |
|    value_loss           | 14.4        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 970         |
|    ep_rew_mean          | 244         |
| time/                   |             |
|    fps                  | 487         |
|    iterations           | 719         |
|    time_elapsed         | 3017        |
|    total_timesteps      | 1472512     |
| train/                  |             |
|    approx_kl            | 0.033871356 |
|    clip_fraction        | 0.319       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.96       |
|    explained_variance   | 0.304       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.246       |
|    n_updates            | 7180        |
|    policy_gradient_loss | -0.00881    |
|    std                  | 0.422       |
|    value_loss           | 3.07        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 969         |
|    ep_rew_mean          | 244         |
| time/                   |             |
|    fps                  | 488         |
|    iterations           | 720         |
|    time_elapsed         | 3021        |
|    total_timesteps      | 1474560     |
| train/                  |             |
|    approx_kl            | 0.022355124 |
|    clip_fraction        | 0.279       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.95       |
|    explained_variance   | 0.384       |
|    learning_rate        | 0.0003      |
|    loss                 | 6.22        |
|    n_updates            | 7190        |
|    policy_gradient_loss | -0.00868    |
|    std                  | 0.423       |
|    value_loss           | 4.01        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 981         |
|    ep_rew_mean          | 247         |
| time/                   |             |
